Date,Ltp
3/17/2021,"1,219.00"
3/18/2021,"1,243.00"
3/21/2021,"1,259.00"
3/22/2021,"1,244.00"
3/23/2021,"1,234.00"
3/24/2021,"1,239.00"
3/25/2021,"1,227.00"
3/29/2021,"1,232.00"
3/30/2021,"1,236.00"
3/31/2021,"1,294.00"
4/1/2021,"1,283.00"
4/4/2021,"1,316.00"
4/5/2021,"1,315.00"
4/6/2021,"1,311.00"
4/7/2021,"1,317.00"
4/8/2021,"1,330.00"
4/12/2021,"1,348.00"
4/13/2021,"1,380.00"
4/15/2021,"1,370.00"
4/18/2021,"1,335.00"
4/19/2021,"1,318.00"
4/20/2021,"1,315.00"
4/21/2021,"1,295.00"
4/22/2021,"1,298.00"
4/25/2021,"1,270.00"
4/26/2021,"1,231.00"
4/27/2021,"1,278.00"
4/28/2021,"1,264.00"
4/29/2021,"1,270.00"
5/2/2021,"1,275.00"
5/3/2021,"1,284.00"
5/4/2021,"1,274.00"
5/5/2021,"1,266.00"
5/6/2021,"1,265.00"
5/9/2021,"1,259.00"
5/10/2021,"1,260.00"
5/11/2021,"1,265.00"
5/12/2021,"1,262.00"
5/13/2021,"1,267.00"
5/16/2021,"1,288.00"
5/17/2021,"1,308.00"
5/18/2021,"1,308.00"
5/19/2021,"1,302.00"
5/20/2021,"1,300.00"
5/23/2021,"1,312.00"
5/24/2021,"1,320.00"
5/25/2021,"1,306.00"
5/27/2021,"1,294.00"
5/30/2021,"1,300.00"
5/31/2021,"1,285.00"
6/1/2021,"1,292.00"
6/2/2021,"1,293.00"
6/3/2021,"1,309.00"
6/6/2021,"1,330.00"
6/7/2021,"1,316.00"
6/8/2021,"1,315.00"
6/9/2021,"1,310.00"
6/10/2021,"1,304.00"
6/13/2021,"1,304.00"
6/14/2021,"1,309.00"
6/15/2021,"1,312.00"
6/16/2021,"1,308.00"
6/17/2021,"1,309.00"
6/20/2021,"1,297.00"
6/21/2021,"1,285.00"
6/22/2021,"1,298.00"
6/23/2021,"1,291.00"
6/24/2021,"1,286.00"
6/27/2021,"1,298.00"
6/28/2021,"1,302.00"
6/29/2021,"1,296.00"
6/30/2021,"1,296.00"
7/1/2021,"1,297.00"
7/4/2021,"1,298.00"
7/5/2021,"1,297.00"
7/6/2021,"1,301.00"
7/7/2021,"1,299.00"
7/8/2021,"1,317.00"
7/11/2021,"1,345.00"
7/12/2021,"1,338.00"
7/13/2021,"1,347.00"
7/14/2021,"1,349.00"
7/15/2021,"1,359.00"
7/18/2021,"1,440.00"
7/19/2021,"1,451.00"
7/20/2021,"1,454.00"
7/22/2021,"1,459.00"
7/25/2021,"1,499.50"
7/26/2021,"1,492.00"
7/27/2021,"1,489.00"
7/28/2021,"1,482.00"
7/29/2021,"1,477.00"
8/1/2021,"1,480.00"
8/2/2021,"1,487.00"
8/3/2021,"1,490.00"
8/4/2021,"1,488.90"
8/5/2021,"1,488.00"
8/8/2021,"1,494.00"
8/9/2021,"1,494.00"
8/10/2021,"1,512.00"
8/11/2021,"1,514.00"
8/12/2021,"1,519.00"
8/15/2021,"1,505.00"
8/16/2021,"1,507.40"
8/17/2021,"1,495.00"
8/18/2021,"1,495.00"
8/19/2021,"1,490.00"
8/24/2021,"1,477.00"
8/25/2021,"1,459.00"
8/26/2021,"1,450.00"
8/29/2021,"1,433.00"
8/31/2021,"1,419.00"
9/1/2021,"1,420.00"
9/2/2021,"1,418.00"
9/5/2021,"1,388.00"
9/6/2021,"1,442.00"
9/7/2021,"1,429.90"
9/8/2021,"1,415.00"
9/9/2021,"1,410.00"
9/12/2021,"1,440.00"
9/13/2021,"1,455.00"
9/14/2021,"1,453.00"
9/15/2021,"1,445.00"
9/16/2021,"1,424.50"
9/20/2021,"1,393.00"
9/21/2021,"1,389.00"
9/22/2021,"1,424.40"
9/23/2021,"1,438.00"
9/26/2021,"1,431.00"
9/27/2021,"1,415.00"
9/28/2021,"1,395.00"
9/29/2021,"1,408.00"
9/30/2021,"1,407.00"
10/3/2021,"1,395.00"
10/4/2021,"1,397.00"
10/5/2021,"1,410.00"
10/6/2021,"1,444.90"
10/10/2021,"1,474.00"
10/11/2021,"1,450.00"
10/17/2021,"1,482.00"
10/18/2021,"1,468.00"
10/19/2021,"1,431.00"
10/20/2021,"1,460.00"
10/21/2021,"1,471.00"
10/24/2021,"1,470.90"
10/25/2021,"1,497.00"
10/26/2021,"1,569.00"
10/27/2021,"1,606.00"
10/28/2021,"1,598.00"
10/31/2021,"1,580.00"
11/1/2021,"1,620.00"
11/2/2021,"1,608.00"
11/3/2021,"1,653.00"
11/8/2021,"1,614.70"
11/9/2021,"1,579.00"
11/11/2021,"1,550.00"
11/14/2021,"1,548.00"
11/15/2021,"1,540.00"
11/16/2021,"1,559.00"
11/17/2021,"1,556.00"
11/18/2021,"1,547.00"
11/21/2021,"1,544.00"
11/22/2021,"1,546.00"
11/23/2021,"1,537.00"
11/24/2021,"1,545.00"
11/25/2021,"1,538.00"
11/28/2021,"1,523.00"
11/29/2021,"1,526.00"
11/30/2021,"1,521.00"
12/1/2021,"1,524.20"
12/2/2021,"1,512.00"
12/5/2021,"1,474.00"
12/6/2021,"1,485.00"
12/7/2021,"1,475.00"
12/8/2021,"1,456.80"
12/9/2021,"1,452.90"
12/12/2021,"1,421.00"
12/13/2021,"1,366.10"
12/14/2021,"1,460.00"
12/15/2021,"1,450.00"
12/16/2021,"1,430.00"
12/20/2021,"1,420.00"
12/21/2021,"1,452.50"
12/22/2021,"1,485.00"
12/23/2021,"1,485.00"
12/26/2021,"1,524.00"
12/27/2021,"1,499.00"
12/28/2021,"1,480.00"
12/29/2021,"1,450.00"
1/2/2022,"1,144.00"
1/3/2022,"1,137.00"
1/4/2022,"1,119.00"
1/5/2022,"1,111.90"
1/6/2022,"1,114.00"
1/9/2022,"1,113.00"
1/10/2022,"1,111.30"
1/11/2022,"1,114.80"
1/12/2022,"1,107.00"
1/13/2022,"1,110.00"
1/16/2022,"1,140.00"
1/17/2022,"1,178.90"
1/18/2022,"1,190.00"
1/19/2022,"1,177.00"
1/20/2022,"1,178.00"
1/23/2022,"1,161.00"
1/24/2022,"1,127.00"
1/25/2022,"1,129.10"
1/26/2022,"1,121.00"
1/27/2022,"1,117.00"
1/30/2022,"1,135.00"
1/31/2022,"1,127.00"
2/1/2022,"1,121.10"
2/3/2022,"1,122.00"
2/6/2022,"1,109.00"
2/7/2022,"1,109.00"
2/8/2022,"1,107.00"
2/9/2022,"1,100.90"
2/10/2022,"1,097.10"
2/13/2022,"1,070.00"
2/14/2022,"1,064.00"
2/15/2022,"1,075.00"
2/16/2022,"1,080.00"
2/17/2022,"1,079.00"
2/20/2022,"1,062.00"
2/21/2022,"1,067.00"
2/22/2022,"1,070.50"
2/23/2022,"1,067.50"
2/24/2022,"1,051.00"
2/27/2022,"1,041.00"
2/28/2022,"1,040.00"
3/2/2022,"1,006.00"
3/6/2022,"1,002.90"
3/7/2022,"1,011.90"
3/9/2022,"1,007.90"
3/10/2022,"1,018.00"
3/13/2022,"1,079.00"
3/14/2022,"1,092.00"
3/15/2022,"1,079.00"
3/16/2022,"1,064.00"
3/20/2022,"1,060.00"
3/21/2022,"1,052.00"
3/22/2022,"1,050.00"
3/23/2022,"1,047.00"
3/24/2022,"1,040.00"
3/27/2022,"1,020.00"
3/28/2022,"1,017.00"
3/29/2022,"1,009.00"
3/30/2022,"1,006.00"
3/31/2022,"1,002.00"
4/3/2022,997
4/4/2022,997
4/5/2022,984
4/6/2022,965
4/7/2022,969
4/11/2022,971
4/12/2022,960
4/13/2022,971
4/17/2022,971
4/18/2022,956
4/19/2022,949
4/20/2022,940
4/21/2022,935
4/24/2022,951.5
4/25/2022,940.9
4/26/2022,937.9
4/27/2022,934.9
4/28/2022,928
5/2/2022,920
5/4/2022,909
5/5/2022,901.9
5/8/2022,889
5/9/2022,896.5
5/10/2022,909.7
5/11/2022,933
5/12/2022,930
5/17/2022,910
5/18/2022,914
5/19/2022,908
5/20/2022,906
5/23/2022,899
5/24/2022,897.1
5/25/2022,900
5/26/2022,898.6
5/27/2022,898
5/30/2022,890
5/31/2022,875
6/1/2022,867
6/2/2022,861.9
6/3/2022,845
6/6/2022,846
6/7/2022,831.5
6/8/2022,843
6/9/2022,846.4
6/10/2022,848.1
6/13/2022,846
6/14/2022,838.5
6/15/2022,825
6/16/2022,825
6/17/2022,817
6/19/2022,816
6/20/2022,794.9
6/21/2022,792
6/22/2022,782
6/23/2022,749
6/24/2022,740
6/26/2022,775
6/27/2022,780
6/28/2022,778
6/29/2022,795
6/30/2022,835
7/1/2022,856
7/3/2022,889
7/4/2022,895
7/5/2022,872
7/6/2022,864
7/7/2022,845
7/8/2022,826
7/11/2022,792
7/12/2022,796.9
7/13/2022,811
7/14/2022,817
7/15/2022,824
7/17/2022,830
7/18/2022,832
7/19/2022,838
7/20/2022,845
7/21/2022,855
7/22/2022,839.9
7/24/2022,860
7/25/2022,885
7/26/2022,866
7/27/2022,866
7/28/2022,866
7/29/2022,869.9
7/31/2022,881
8/1/2022,881.9
8/2/2022,877
8/3/2022,862
8/4/2022,850
8/5/2022,819.7
8/7/2022,817
8/8/2022,803
8/9/2022,788.1
8/10/2022,790
8/11/2022,793
8/14/2022,789
8/15/2022,799.4
8/16/2022,799
8/17/2022,794.5
8/18/2022,802
8/21/2022,801
8/22/2022,799
8/23/2022,801.9
8/24/2022,802
8/25/2022,800
8/26/2022,795.9
8/28/2022,793.5
8/29/2022,790
8/30/2022,789.5
8/31/2022,786
9/1/2022,784
9/2/2022,784.9
9/4/2022,779.9
9/5/2022,776.1
9/6/2022,768
9/7/2022,763.2
9/8/2022,760
9/11/2022,759
9/12/2022,755
9/13/2022,770
9/14/2022,799
9/15/2022,781
9/16/2022,772
9/18/2022,764
9/20/2022,749.5
9/21/2022,762.1
9/22/2022,759
9/25/2022,752.9
9/27/2022,770
9/28/2022,767
9/29/2022,780
10/9/2022,807
10/10/2022,797
10/11/2022,792
10/12/2022,794
10/13/2022,796
10/16/2022,794
10/17/2022,794
10/19/2022,798.5
10/20/2022,796.5
10/23/2022,808
10/31/2022,816
11/1/2022,835
11/2/2022,830
11/3/2022,824
11/6/2022,831.1
11/7/2022,834
11/8/2022,833
11/9/2022,823.5
11/10/2022,815
11/13/2022,811
11/14/2022,814
11/15/2022,817.9
11/16/2022,819.5
11/17/2022,827.3
11/22/2022,829
11/23/2022,824.6
11/24/2022,831
11/27/2022,876
11/28/2022,874
11/29/2022,877
11/30/2022,882
12/1/2022,913
12/4/2022,882
12/5/2022,883
12/6/2022,888
12/7/2022,881
12/11/2022,846
12/12/2022,815
12/13/2022,807.1
12/14/2022,808
12/15/2022,804
12/18/2022,794
12/19/2022,797
12/20/2022,800
12/21/2022,807
12/22/2022,810
12/26/2022,838
12/27/2022,842
12/28/2022,834.9
12/29/2022,843
1/1/2023,854.5
1/2/2023,739
1/3/2023,736
1/4/2023,736.9
1/5/2023,727
1/8/2023,719.1
1/9/2023,719
1/10/2023,719.2
1/12/2023,714
1/17/2023,711
1/18/2023,703.9
1/19/2023,703.5
1/23/2023,710.9
1/24/2023,713
1/25/2023,709.1
1/26/2023,705.6
1/29/2023,702.5
1/30/2023,698
1/31/2023,690.4
2/1/2023,690
2/2/2023,688
2/5/2023,681
2/6/2023,677.3
2/7/2023,691.9
2/8/2023,688
2/9/2023,693
2/12/2023,683
2/14/2023,675
2/15/2023,674.5
2/16/2023,670.2
2/20/2023,662.5
2/22/2023,678.9
2/23/2023,669
2/26/2023,663.5
2/27/2023,661
2/28/2023,657
3/1/2023,655
3/2/2023,649.1
3/5/2023,637.3
3/7/2023,639
3/9/2023,647
3/12/2023,636.9
3/13/2023,629.9
3/14/2023,625
3/15/2023,618
3/16/2023,613
3/19/2023,606
3/20/2023,613
3/22/2023,613
3/23/2023,605
3/26/2023,596
3/27/2023,604
3/28/2023,606.5
3/29/2023,609
3/30/2023,603
4/2/2023,597.8
4/3/2023,589.9
4/4/2023,589
4/5/2023,590
4/6/2023,592.2
4/9/2023,580
4/10/2023,582.1
4/11/2023,592
4/12/2023,629
4/13/2023,618.9
4/16/2023,617
4/17/2023,616
4/18/2023,616
4/19/2023,620
4/20/2023,620
4/23/2023,609
4/24/2023,605
4/25/2023,605.5
4/26/2023,604
4/27/2023,600
4/30/2023,597
5/2/2023,599.5
5/3/2023,598.5
5/4/2023,598.9
5/7/2023,595
5/8/2023,593
5/9/2023,595
5/10/2023,590
5/11/2023,590
5/14/2023,584.9
5/15/2023,583.8
5/16/2023,584
5/17/2023,590
5/18/2023,590
5/21/2023,595.1
5/22/2023,599
5/23/2023,605.5
5/24/2023,606
5/28/2023,601
5/30/2023,587.3
5/31/2023,581.5
6/1/2023,587.8
6/4/2023,595.4
6/5/2023,591
6/6/2023,591.7
6/7/2023,591.3
6/8/2023,590.9
6/11/2023,594
6/12/2023,597
6/13/2023,597
6/14/2023,599
6/15/2023,598
6/18/2023,596
6/19/2023,594
6/20/2023,595.3
6/21/2023,590.1
6/22/2023,588.5
6/25/2023,587
6/26/2023,586
6/27/2023,608.9
6/28/2023,606
7/2/2023,594
7/3/2023,584.9
7/4/2023,586
7/5/2023,582.6
7/6/2023,582.1
7/9/2023,583
7/10/2023,583
7/11/2023,583
7/12/2023,586
7/13/2023,590
7/16/2023,599.2
7/17/2023,611
7/18/2023,613
7/19/2023,616.8
7/20/2023,624
7/23/2023,649
7/24/2023,639
7/25/2023,623.6
7/26/2023,623.5
7/27/2023,618
7/30/2023,616
7/31/2023,615
8/1/2023,611.1
8/2/2023,613
8/3/2023,613
8/6/2023,612
8/7/2023,610
8/8/2023,600
8/9/2023,603
8/10/2023,606.5
8/13/2023,603.5
8/14/2023,602.8
8/15/2023,599
8/16/2023,592
8/17/2023,593
8/20/2023,591.9
8/21/2023,591.5
8/22/2023,594
8/23/2023,599
8/24/2023,592.5
8/27/2023,590
8/28/2023,590.1
8/29/2023,590
8/30/2023,587.3
9/3/2023,584
9/4/2023,584
9/5/2023,581.8
9/7/2023,577.2
9/10/2023,580
9/11/2023,588.7
9/12/2023,584
9/13/2023,588
9/17/2023,593
9/18/2023,591.1
9/19/2023,589
9/21/2023,593
9/24/2023,592
9/25/2023,595
9/26/2023,594
9/27/2023,591.5
10/1/2023,585
10/2/2023,583
10/3/2023,584
10/4/2023,583.8
10/5/2023,581.7
10/8/2023,575
10/9/2023,571.8
10/10/2023,569
10/11/2023,567
10/12/2023,566.9
10/16/2023,568
10/17/2023,572.1
10/18/2023,589.5
10/19/2023,590
10/29/2023,581
10/30/2023,580
10/31/2023,578
11/1/2023,577.6
11/2/2023,572.9
11/5/2023,566
11/6/2023,568
11/7/2023,569.9
11/8/2023,571.5
11/9/2023,569.2
11/20/2023,565
11/21/2023,561
11/22/2023,561
11/23/2023,515
11/26/2023,533.4
11/27/2023,526
11/28/2023,517
11/29/2023,511.9
11/30/2023,508.9
12/3/2023,506
12/4/2023,502
12/5/2023,502.1
12/6/2023,505
12/7/2023,507.6
12/10/2023,528.5
12/11/2023,522
12/12/2023,521.2
12/13/2023,521
12/14/2023,522.8
12/17/2023,513
12/18/2023,513
12/19/2023,518
12/20/2023,520
12/21/2023,523
12/24/2023,515
12/27/2023,508
12/28/2023,506
1/1/2024,505.9
1/2/2024,499.9
1/3/2024,496
1/4/2024,495.5
1/7/2024,490
1/8/2024,488.1
1/9/2024,490
1/10/2024,492
1/11/2024,493
1/14/2024,494.5
1/16/2024,501
1/17/2024,504
1/18/2024,498
1/21/2024,493
1/22/2024,489
1/23/2024,484.5
1/24/2024,484.9
1/25/2024,488
1/28/2024,491
1/29/2024,488
1/30/2024,487
1/31/2024,484.6
2/1/2024,480.6
2/4/2024,477
2/5/2024,475
2/6/2024,475
2/7/2024,475.1
2/8/2024,476.5
2/11/2024,475
2/12/2024,477
2/13/2024,471.5
2/14/2024,465.5
2/15/2024,462.5
2/18/2024,457.7
2/20/2024,449
2/21/2024,449
2/22/2024,445
2/25/2024,436.5
2/26/2024,434
2/27/2024,437.8
2/28/2024,435
2/29/2024,429.5
3/3/2024,424
3/4/2024,458.3
3/5/2024,446
3/6/2024,442
3/7/2024,445.5
3/10/2024,449.8
3/12/2024,469
3/13/2024,473
3/14/2024,471.9
3/17/2024,464
3/18/2024,461
3/19/2024,460
3/20/2024,457
3/21/2024,451
3/25/2024,445
3/26/2024,441.8
3/27/2024,440.5
3/28/2024,442.5
3/31/2024,440
4/1/2024,439
4/2/2024,436
4/3/2024,434
4/4/2024,434
4/7/2024,438
4/9/2024,439
4/10/2024,438
4/14/2024,438
4/15/2024,435
4/16/2024,433
4/18/2024,429.9
4/21/2024,428
4/22/2024,429
4/24/2024,429
4/25/2024,427.3
4/28/2024,427
4/29/2024,429
4/30/2024,431.5
5/2/2024,429.5
5/5/2024,426
5/6/2024,424
5/7/2024,422
5/8/2024,424.5
5/9/2024,422.7
5/12/2024,422
5/13/2024,430.8
5/14/2024,433.5
5/15/2024,434
5/16/2024,431
5/19/2024,437
5/20/2024,458
5/21/2024,480.9
5/22/2024,514
5/26/2024,517
5/27/2024,507.9
5/29/2024,489
5/30/2024,478.3
6/2/2024,490
6/3/2024,484.9
6/4/2024,483
6/5/2024,480
6/6/2024,477
6/9/2024,474
6/10/2024,468
6/11/2024,478
6/12/2024,483
6/13/2024,479.1
6/16/2024,475
6/18/2024,469
6/19/2024,472
6/20/2024,470.1
6/23/2024,466
6/24/2024,461.1
6/25/2024,458.2
6/26/2024,456
6/27/2024,456
6/30/2024,452
7/1/2024,458.8
7/2/2024,477.1
7/3/2024,484
7/4/2024,487
7/7/2024,487
7/8/2024,490
7/9/2024,490.2
7/10/2024,497.1
7/11/2024,507
7/14/2024,529
7/15/2024,524
7/16/2024,532.9
7/17/2024,538
7/18/2024,567
7/21/2024,577
7/22/2024,574
7/23/2024,579
7/24/2024,579
7/25/2024,575.9
7/28/2024,633.4
7/29/2024,649
7/30/2024,644
7/31/2024,649.3
8/1/2024,645
8/5/2024,660
8/6/2024,625
8/7/2024,631.5
8/8/2024,630
8/11/2024,639.1
8/12/2024,646.9
8/13/2024,647.9
8/14/2024,645
8/15/2024,660
8/18/2024,662
8/21/2024,658.3
8/22/2024,654
8/25/2024,636.9
8/27/2024,605.6
8/28/2024,616
8/29/2024,605
9/1/2024,595
9/2/2024,611.7
9/3/2024,610
9/4/2024,595
9/5/2024,592
9/8/2024,586
9/9/2024,573
9/10/2024,569.8
9/11/2024,561.5
9/12/2024,569
9/15/2024,571
9/16/2024,561.2
9/18/2024,556
9/22/2024,562
9/23/2024,568
9/24/2024,553.5
9/25/2024,555
9/26/2024,550
9/29/2024,541.5
9/30/2024,550
10/1/2024,568
10/2/2024,565
10/6/2024,574
10/7/2024,591.5
10/8/2024,591
10/9/2024,593
10/15/2024,600
10/16/2024,608
10/17/2024,607.1
10/20/2024,597
10/21/2024,585.5
10/22/2024,591
10/23/2024,594
10/24/2024,591.5
10/27/2024,587
10/28/2024,585
10/29/2024,591.8
10/30/2024,576
11/5/2024,567
11/6/2024,564.6
11/10/2024,570
11/11/2024,569
11/12/2024,566.2
11/13/2024,561
11/14/2024,562
11/17/2024,562.1
11/19/2024,559.8
11/20/2024,557
11/21/2024,553.7
11/24/2024,558
11/25/2024,547.6
11/26/2024,545
11/27/2024,548
11/28/2024,540
12/1/2024,536
12/2/2024,534
12/3/2024,532
12/4/2024,530
12/5/2024,525
12/8/2024,514.5
12/9/2024,510
12/10/2024,508.1
12/11/2024,528
12/12/2024,520
12/16/2024,512.9
12/17/2024,512
12/18/2024,511.8
12/19/2024,508
12/22/2024,502.9
12/23/2024,501
12/24/2024,501
12/26/2024,502
12/29/2024,502.7
12/31/2024,502
1/1/2025,501.4
1/2/2025,499.3
1/5/2025,499
1/6/2025,499
1/7/2025,500
1/8/2025,498.9
1/9/2025,495.5
1/12/2025,490.6
1/13/2025,489.5
1/15/2025,489.5
1/16/2025,489.1
1/19/2025,488.2
1/20/2025,484.5
1/21/2025,483.4
1/22/2025,486
1/23/2025,488
1/26/2025,482.2
1/27/2025,479.5
1/28/2025,476
2/2/2025,491.4
2/3/2025,495.9
2/4/2025,493
2/5/2025,490
2/6/2025,486.7
2/9/2025,486.3
2/10/2025,490
2/11/2025,487
2/12/2025,485
2/13/2025,485.5
2/16/2025,487
